lat;lon ;RR ; Wet_Climat_Freq
-2.05;35.4;0.25;0.00
-2.05;36.15;0.25;0.00
-2.05;36.55;0.25;0.00
-2.05;36.65;0.25;0.00
-2.05;36.7;0.25;0.00
-2.05;36.75;0.25;0.00
-2.05;39.05;0.25;0.00
-2.05;41.75;0.25;0.13
-2.05;42;0.25;0.13
-2.05;42.05;0.25;0.00
-2.05;35.25;0.13;0.00
-2.05;35.3;0.13;0.00
-2.05;36.2;0.13;0.00
-2.05;36.4;0.13;0.00
-2.05;36.45;0.13;0.00
-2.05;36.5;0.13;0.00
-2.05;36.6;0.13;0.00
-2.05;38.55;0.13;0.00
-2.05;38.6;0.13;0.00
-2.05;38.65;0.13;0.13
-2.05;38.7;0.13;0.13
-2.05;38.75;0.13;0.00
-2.05;38.8;0.13;0.00
-2.05;41.8;0.13;0.13
-2.05;41.9;0.13;0.13
-2.05;41.95;0.13;0.13
-2.05;42.15;0.13;0.13
-2.05;42.2;0.13;0.13
-2.05;36.25;0.00;0.00
-2.05;36.3;0.00;0.00
-2.05;36.35;0.00;0.00
-2.05;38.9;0.00;0.00
-2.05;38.95;0.00;0.00
-2.05;39;0.00;0.00
-2.05;39.1;0.00;0.38
-2.05;39.25;0.00;0.25
-2.05;39.3;0.00;0.38
-2.05;39.35;0.00;0.38
-2.05;39.4;0.00;0.25
-2.05;39.45;0.00;0.13
-2.05;39.5;0.00;0.13
-2.05;39.55;0.00;0.00
-2.05;39.6;0.00;0.00
-2.05;39.65;0.00;0.00
-2.05;39.7;0.00;0.00
-2.05;39.75;0.00;0.00
-2.05;39.8;0.00;0.00
-2.05;39.85;0.00;0.00
-2.05;39.9;0.00;0.00
-2.05;39.95;0.00;0.00
-2.05;40;0.00;0.00
-2.05;40.05;0.00;0.00
-2.05;40.1;0.00;0.00
-2.05;40.15;0.00;0.00
-2.05;40.2;0.00;0.00
-2.05;40.25;0.00;0.00
-2.05;40.3;0.00;0.00
-2.05;40.35;0.00;0.00
-2.05;40.4;0.00;0.00
-2.05;40.45;0.00;0.00
-2.05;40.5;0.00;0.00
-2.05;40.55;0.00;0.00
-2.05;40.6;0.00;0.00
-2.05;40.65;0.00;0.00
-2.05;40.7;0.00;0.00
-2.05;40.75;0.00;0.00
-2.05;40.8;0.00;0.00
-2.05;40.85;0.00;0.00
-2.05;40.9;0.00;0.00
-2.05;40.95;0.00;0.00
-2.05;41;0.00;0.00
-2.05;41.05;0.00;0.00
-2.05;41.1;0.00;0.13
-2.05;41.15;0.00;0.25
-2.05;41.2;0.00;0.38
-2.05;41.25;0.00;0.38
-2.05;41.3;0.00;0.50
-2.05;41.35;0.00;0.50
-2.05;41.4;0.00;0.50
-2.05;41.45;0.00;0.50
-2.05;41.5;0.00;0.50
-2.05;41.55;0.00;0.50
-2.05;41.6;0.00;0.50
-2.05;41.65;0.00;0.63
-2.05;41.85;0.00;0.13
-2.05;42.25;0.00;0.13
-2.05;42.4;0.00;0.13
-2.1;42.4;1.00;0.00
-2.1;35.45;0.75;0.00
-2.1;35.55;0.75;0.00
-2.1;35.6;0.75;0.00
-2.1;35.65;0.75;0.00
-2.1;35.7;0.75;0.00
-2.1;35.8;0.75;0.00
-2.1;35.85;0.75;0.00
-2.1;35.9;0.75;0.00
-2.1;36.05;0.75;0.00
-2.1;37.5;0.75;0.00
-2.1;37.55;0.75;0.00
-2.1;37.6;0.75;0.00
-2.1;37.65;0.75;0.00
-2.1;37.7;0.75;0.00
-2.1;37.75;0.75;0.00
-2.1;38.05;0.75;0.00
-2.1;38.9;0.75;0.00
-2.1;42.3;0.75;0.00
-2.1;35.5;0.63;0.00
-2.1;35.75;0.63;0.00
-2.1;36;0.63;0.00
-2.1;36.1;0.63;0.00
-2.1;37.1;0.63;0.00
-2.1;37.15;0.63;0.00
-2.1;37.2;0.63;0.00
-2.1;37.25;0.63;0.00
-2.1;37.3;0.63;0.00
-2.1;37.35;0.63;0.00
-2.1;37.4;0.63;0.00
-2.1;37.45;0.63;0.00
-2.1;37.8;0.63;0.00
-2.1;37.85;0.63;0.00
-2.1;37.9;0.63;0.00
-2.1;37.95;0.63;0.00
-2.1;38;0.63;0.00
-2.1;38.1;0.63;0.00
-2.1;38.15;0.63;0.00
-2.1;38.2;0.63;0.00
-2.1;38.25;0.63;0.00
-2.1;38.3;0.63;0.00
-2.1;38.35;0.63;0.00
-2.1;39.2;0.63;0.00
-2.1;42.35;0.63;0.00
-2.1;42.45;0.63;0.00
-2.1;35.95;0.50;0.00
-2.1;39.15;0.50;0.00
-2.1;35.35;0.38;0.00
-2.1;35.4;0.38;0.00
-2.1;36.55;0.38;0.00
-2.1;36.8;0.38;0.00
-2.1;36.85;0.38;0.00
-2.1;36.9;0.38;0.00
-2.1;36.95;0.38;0.00
-2.1;37;0.38;0.00
-2.1;37.05;0.38;0.00
-2.1;38.85;0.38;0.00
-2.1;39.1;0.38;0.00
-2.1;41.7;0.38;0.13
-2.1;41.75;0.38;0.13
-2.1;42.05;0.38;0.13
-2.1;35.3;0.25;0.00
-2.1;36.15;0.25;0.00
-2.1;36.75;0.25;0.00
-2.1;41.8;0.25;0.13
-2.1;42.1;0.25;0.13
-2.1;42.15;0.25;0.13
-2.1;35.25;0.13;0.00
-2.1;36.2;0.13;0.00
-2.1;36.6;0.13;0.00
-2.1;36.65;0.13;0.00
-2.1;36.7;0.13;0.00
-2.1;38.4;0.13;0.00
-2.1;38.45;0.13;0.00
-2.1;38.5;0.13;0.00
-2.1;38.55;0.13;0.25
-2.1;38.6;0.13;0.25
-2.1;38.65;0.13;0.13
-2.1;38.7;0.13;0.13
-2.1;38.75;0.13;0.13
-2.1;38.8;0.13;0.00
-2.1;39.05;0.13;0.00
-2.1;41.85;0.13;0.13
-2.1;41.9;0.13;0.13
-2.1;41.95;0.13;0.13
-2.1;42;0.13;0.13
-2.1;42.2;0.13;0.13
-2.1;42.25;0.13;0.13
-2.1;36.25;0.00;0.00
-2.1;36.3;0.00;0.00
-2.1;36.35;0.00;0.00
-2.1;36.4;0.00;0.00
-2.1;36.45;0.00;0.00
-2.1;36.5;0.00;0.00
-2.1;38.95;0.00;0.25
-2.1;39;0.00;0.13
-2.1;39.25;0.00;0.25
-2.1;39.3;0.00;0.38
-2.1;39.35;0.00;0.25
-2.1;39.4;0.00;0.13
-2.1;39.45;0.00;0.00
-2.1;39.5;0.00;0.00
-2.1;39.55;0.00;0.00
-2.1;39.6;0.00;0.00
-2.1;39.65;0.00;0.00
-2.1;39.7;0.00;0.00
-2.1;39.75;0.00;0.00
-2.1;39.8;0.00;0.00
-2.1;39.85;0.00;0.00
-2.1;39.9;0.00;0.00
-2.1;39.95;0.00;0.00
-2.1;40;0.00;0.00
-2.1;40.05;0.00;0.00
-2.1;40.1;0.00;0.00
-2.1;40.15;0.00;0.00
-2.1;40.2;0.00;0.00
-2.1;40.25;0.00;0.00
-2.1;40.3;0.00;0.00
-2.1;40.35;0.00;0.00
-2.1;40.4;0.00;0.00
-2.1;40.45;0.00;0.00
-2.1;40.5;0.00;0.00
-2.1;40.55;0.00;0.00
-2.1;40.6;0.00;0.00
-2.1;40.65;0.00;0.00
-2.1;40.7;0.00;0.13
-2.1;40.75;0.00;0.00
-2.1;40.8;0.00;0.00
-2.1;40.85;0.00;0.00
-2.1;40.9;0.00;0.13
-2.1;40.95;0.00;0.13
-2.1;41;0.00;0.13
-2.1;41.05;0.00;0.13
-2.1;41.1;0.00;0.13
-2.1;41.15;0.00;0.13
-2.1;41.2;0.00;0.00
-2.1;41.25;0.00;0.25
-2.1;41.3;0.00;0.50
-2.1;41.35;0.00;0.38
-2.1;41.4;0.00;0.50
-2.1;41.45;0.00;0.50
-2.1;41.5;0.00;0.38
-2.1;41.55;0.00;0.50
-2.1;41.6;0.00;0.63
-2.1;41.65;0.00;0.63
-2.15;36.05;0.88;0.00
-2.15;36.8;0.88;0.13
-2.15;37.05;0.88;0.00
-2.15;35.55;0.75;0.00
-2.15;35.7;0.75;0.00
-2.15;35.8;0.75;0.00
-2.15;35.85;0.75;0.00
-2.15;35.9;0.75;0.00
-2.15;36;0.75;0.00
-2.15;37.5;0.75;0.00
-2.15;37.55;0.75;0.00
-2.15;37.6;0.75;0.00
-2.15;37.65;0.75;0.00
-2.15;42.3;0.75;0.00
-2.15;35.5;0.63;0.00
-2.15;35.65;0.63;0.00
-2.15;35.75;0.63;0.00
-2.15;36.1;0.63;0.00
-2.15;37.15;0.63;0.00
-2.15;37.2;0.63;0.00
-2.15;37.25;0.63;0.00
-2.15;37.3;0.63;0.00
-2.15;37.35;0.63;0.00
-2.15;37.4;0.63;0.00
-2.15;37.45;0.63;0.00
-2.15;37.7;0.63;0.00
-2.15;37.75;0.63;0.00
-2.15;37.8;0.63;0.00
-2.15;37.85;0.63;0.00
-2.15;37.9;0.63;0.00
-2.15;37.95;0.63;0.00
-2.15;38.05;0.63;0.00
-2.15;38.1;0.63;0.00
-2.15;38.15;0.63;0.00
-2.15;38.2;0.63;0.00
-2.15;38.25;0.63;0.00
-2.15;38.3;0.63;0.00
-2.15;38.35;0.63;0.00
-2.15;42.35;0.63;0.00
-2.15;42.4;0.63;0.00
-2.15;42.45;0.63;0.00
-2.15;35.6;0.50;0.00
-2.15;35.95;0.50;0.00
-2.15;37.1;0.50;0.00
-2.15;39;0.50;0.00
-2.15;35.35;0.38;0.00
-2.15;35.4;0.38;0.00
-2.15;36.15;0.38;0.00
-2.15;36.2;0.38;0.00
-2.15;36.95;0.38;0.00
-2.15;37;0.38;0.00
-2.15;38;0.38;0.00
-2.15;38.95;0.38;0.00
-2.15;41.65;0.38;0.00
-2.15;42;0.38;0.00
-2.15;42.05;0.38;0.13
-2.15;35.3;0.25;0.00
-2.15;35.45;0.25;0.00
-2.15;36.25;0.25;0.00
-2.15;36.7;0.25;0.00
-2.15;36.75;0.25;0.00
-2.15;36.85;0.25;0.00
-2.15;36.9;0.25;0.00
-2.15;38.85;0.25;0.00
-2.15;38.9;0.25;0.00
-2.15;41.7;0.25;0.00
-2.15;41.75;0.25;0.13
-2.15;41.95;0.25;0.13
-2.15;42.1;0.25;0.13
-2.15;36.65;0.13;0.00
-2.15;38.4;0.13;0.00
-2.15;38.45;0.13;0.00
-2.15;38.5;0.13;0.00
-2.15;38.55;0.13;0.00
-2.15;38.6;0.13;0.00
-2.15;38.65;0.13;0.25
-2.15;38.7;0.13;0.13
-2.15;38.75;0.13;0.00
-2.15;38.8;0.13;0.00
-2.15;41.8;0.13;0.13
-2.15;41.9;0.13;0.13
-2.15;42.15;0.13;0.13
-2.15;42.2;0.13;0.13
-2.15;42.25;0.13;0.13
-2.15;36.3;0.00;0.00
-2.15;36.35;0.00;0.00
-2.15;36.4;0.00;0.00
-2.15;36.45;0.00;0.00
-2.15;36.5;0.00;0.00
-2.15;36.55;0.00;0.00
-2.15;36.6;0.00;0.00
-2.15;39.05;0.00;0.25
-2.15;39.1;0.00;0.00
-2.15;39.15;0.00;0.00
-2.15;39.2;0.00;0.50
-2.15;39.25;0.00;0.25
-2.15;39.3;0.00;0.25
-2.15;39.35;0.00;0.13
-2.15;39.4;0.00;0.13
-2.15;39.45;0.00;0.13
-2.15;39.5;0.00;0.00
-2.15;39.55;0.00;0.00
-2.15;39.6;0.00;0.00
-2.15;39.65;0.00;0.00
-2.15;39.7;0.00;0.00
-2.15;39.75;0.00;0.00
-2.15;39.8;0.00;0.00
-2.15;39.85;0.00;0.00
-2.15;39.9;0.00;0.00
-2.15;39.95;0.00;0.00
-2.15;40;0.00;0.00
-2.15;40.05;0.00;0.00
-2.15;40.1;0.00;0.00
-2.15;40.15;0.00;0.00
-2.15;40.2;0.00;0.00
-2.15;40.25;0.00;0.00
-2.15;40.3;0.00;0.00
-2.15;40.35;0.00;0.00
-2.15;40.4;0.00;0.00
-2.15;40.45;0.00;0.13
-2.15;40.5;0.00;0.25
-2.15;40.55;0.00;0.13
-2.15;40.6;0.00;0.00
-2.15;40.65;0.00;0.00
-2.15;40.7;0.00;0.00
-2.15;40.75;0.00;0.00
-2.15;40.8;0.00;0.00
-2.15;40.85;0.00;0.00
-2.15;40.9;0.00;0.13
-2.15;40.95;0.00;0.13
-2.15;41;0.00;0.13
-2.15;41.05;0.00;0.13
-2.15;41.1;0.00;0.13
-2.15;41.15;0.00;0.13
-2.15;41.2;0.00;0.13
-2.15;41.25;0.00;0.13
-2.15;41.3;0.00;0.13
-2.15;41.35;0.00;0.38
-2.15;41.4;0.00;0.38
-2.15;41.45;0.00;0.38
-2.15;41.5;0.00;0.38
-2.15;41.55;0.00;0.50
-2.15;41.6;0.00;0.50
-2.15;41.85;0.00;0.13
-2.2;35.75;0.88;0.00
-2.2;36.8;0.88;0.13
-2.2;36.85;0.88;0.00
-2.2;36.9;0.88;0.00
-2.2;36.95;0.88;0.00
-2.2;37;0.88;0.00
-2.2;35.55;0.75;0.00
-2.2;35.8;0.75;0.00
-2.2;35.95;0.75;0.00
-2.2;36;0.75;0.00
-2.2;36.05;0.75;0.00
-2.2;37.5;0.75;0.00
-2.2;37.55;0.75;0.00
-2.2;37.6;0.75;0.00
-2.2;37.65;0.75;0.00
-2.2;37.75;0.75;0.00
-2.2;38.3;0.75;0.00
-2.2;42.35;0.75;0.00
-2.2;42.4;0.75;0.00
-2.2;35.5;0.63;0.00
-2.2;35.65;0.63;0.00
-2.2;35.7;0.63;0.00
-2.2;35.85;0.63;0.00
-2.2;37.25;0.63;0.00
-2.2;37.3;0.63;0.00
-2.2;37.35;0.63;0.00
-2.2;37.4;0.63;0.00
-2.2;37.45;0.63;0.00
-2.2;37.7;0.63;0.00
-2.2;37.8;0.63;0.00
-2.2;37.9;0.63;0.00
-2.2;37.95;0.63;0.00
-2.2;38.05;0.63;0.00
-2.2;38.1;0.63;0.00
-2.2;38.15;0.63;0.00
-2.2;38.2;0.63;0.00
-2.2;38.25;0.63;0.00
-2.2;39.1;0.63;0.00
-2.2;39.3;0.63;0.00
-2.2;35.6;0.50;0.00
-2.2;36.1;0.50;0.00
-2.2;36.25;0.50;0.00
-2.2;37.1;0.50;0.00
-2.2;37.15;0.50;0.00
-2.2;37.2;0.50;0.00
-2.2;37.85;0.50;0.00
-2.2;38;0.50;0.00
-2.2;39.25;0.50;0.00
-2.2;41.55;0.50;0.00
-2.2;42.45;0.50;0.00
-2.2;35.35;0.38;0.00
-2.2;35.4;0.38;0.00
-2.2;35.9;0.38;0.00
-2.2;36.15;0.38;0.00
-2.2;36.2;0.38;0.00
-2.2;37.05;0.38;0.00
-2.2;38.85;0.38;0.00
-2.2;41.95;0.38;0.13
-2.2;35.45;0.25;0.00
-2.2;36.7;0.25;0.00
-2.2;36.75;0.25;0.00
-2.2;38.9;0.25;0.00
-2.2;41.6;0.25;0.00
-2.2;42;0.25;0.00
-2.2;42.05;0.25;0.13
-2.2;42.1;0.25;0.00
-2.2;36.6;0.13;0.00
-2.2;38.35;0.13;0.00
-2.2;38.4;0.13;0.00
-2.2;38.45;0.13;0.00
-2.2;38.5;0.13;0.00
-2.2;38.55;0.13;0.00
-2.2;38.6;0.13;0.00
-2.2;38.65;0.13;0.25
-2.2;38.8;0.13;0.00
-2.2;38.95;0.13;0.00
-2.2;39;0.13;0.00
-2.2;39.05;0.13;0.00
-2.2;41.65;0.13;0.13
-2.2;41.7;0.13;0.25
-2.2;41.75;0.13;0.25
-2.2;41.9;0.13;0.13
-2.2;42.15;0.13;0.00
-2.2;42.2;0.13;0.00
-2.2;42.25;0.13;0.13
-2.2;42.3;0.13;0.13
-2.2;36.3;0.00;0.00
-2.2;36.35;0.00;0.00
-2.2;36.4;0.00;0.00
-2.2;36.45;0.00;0.00
-2.2;36.5;0.00;0.00
-2.2;36.55;0.00;0.00
-2.2;36.65;0.00;0.00
-2.2;38.7;0.00;0.00
-2.2;38.75;0.00;0.00
-2.2;39.15;0.00;0.38
-2.2;39.2;0.00;0.13
-2.2;39.35;0.00;0.38
-2.2;39.4;0.00;0.25
-2.2;39.45;0.00;0.13
-2.2;39.5;0.00;0.13
-2.2;39.55;0.00;0.00
-2.2;39.6;0.00;0.00
-2.2;39.65;0.00;0.00
-2.2;39.7;0.00;0.00
-2.2;39.75;0.00;0.00
-2.2;39.8;0.00;0.00
-2.2;39.85;0.00;0.00
-2.2;39.9;0.00;0.00
-2.2;39.95;0.00;0.00
-2.2;40;0.00;0.00
-2.2;40.05;0.00;0.00
-2.2;40.1;0.00;0.00
-2.2;40.15;0.00;0.00
-2.2;40.2;0.00;0.00
-2.2;40.25;0.00;0.00
-2.2;40.3;0.00;0.00
-2.2;40.35;0.00;0.00
-2.2;40.4;0.00;0.00
-2.2;40.45;0.00;0.13
-2.2;40.5;0.00;0.38
-2.2;40.55;0.00;0.25
-2.2;40.6;0.00;0.00
-2.2;40.65;0.00;0.00
-2.2;40.7;0.00;0.00
-2.2;40.75;0.00;0.00
-2.2;40.8;0.00;0.00
-2.2;40.85;0.00;0.13
-2.2;40.9;0.00;0.13
-2.2;40.95;0.00;0.13
-2.2;41;0.00;0.13
-2.2;41.05;0.00;0.13
-2.2;41.1;0.00;0.00
-2.2;41.15;0.00;0.00
-2.2;41.2;0.00;0.13
-2.2;41.25;0.00;0.13
-2.2;41.3;0.00;0.13
-2.2;41.35;0.00;0.25
-2.2;41.4;0.00;0.13
-2.2;41.45;0.00;0.38
-2.2;41.5;0.00;0.50
-2.2;41.8;0.00;0.50
-2.2;41.85;0.00;0.50
-2.25;35.95;1.00;0.00
-2.25;36.85;1.00;0.00
-2.25;36;0.88;0.00
-2.25;36.05;0.88;0.00
-2.25;36.9;0.88;0.00
-2.25;36.95;0.88;0.00
-2.25;37;0.88;0.00
-2.25;37.05;0.88;0.13
-2.25;37.5;0.75;0.00
-2.25;37.65;0.75;0.00
-2.25;37.7;0.75;0.00
-2.25;37.75;0.75;0.00
-2.25;38.05;0.75;0.00
-2.25;38.25;0.75;0.00
-2.25;38.3;0.75;0.00
-2.25;39.2;0.75;0.00
-2.25;39.45;0.75;0.00
-2.25;35.55;0.63;0.00
-2.25;35.7;0.63;0.00
-2.25;35.8;0.63;0.00
-2.25;35.85;0.63;0.00
-2.25;37.3;0.63;0.00
-2.25;37.35;0.63;0.00
-2.25;37.45;0.63;0.00
-2.25;37.55;0.63;0.00
-2.25;37.6;0.63;0.00
-2.25;37.8;0.63;0.00
-2.25;37.85;0.63;0.00
-2.25;37.9;0.63;0.00
-2.25;37.95;0.63;0.00
-2.25;38;0.63;0.00
-2.25;38.1;0.63;0.00
-2.25;38.15;0.63;0.00
-2.25;38.2;0.63;0.00
-2.25;35.6;0.50;0.00
-2.25;35.65;0.50;0.00
-2.25;35.9;0.50;0.00
-2.25;36.1;0.50;0.00
-2.25;37.4;0.50;0.00
-2.25;41.45;0.50;0.00
-2.25;41.5;0.50;0.00
-2.25;41.55;0.50;0.00
-2.25;35.4;0.38;0.00
-2.25;35.5;0.38;0.00
-2.25;35.75;0.38;0.00
-2.25;36.2;0.38;0.00
-2.25;37.1;0.38;0.00
-2.25;37.15;0.38;0.00
-2.25;37.2;0.38;0.00
-2.25;37.25;0.38;0.00
-2.25;39.15;0.38;0.00
-2.25;39.4;0.38;0.00
-2.25;42.4;0.38;0.00
-2.25;35.35;0.25;0.00
-2.25;35.45;0.25;0.00
-2.25;36.15;0.25;0.00
-2.25;36.55;0.25;0.00
-2.25;36.6;0.25;0.00
-2.25;36.65;0.25;0.00
-2.25;36.7;0.25;0.00
-2.25;36.75;0.25;0.00
-2.25;36.8;0.25;0.00
-2.25;39.1;0.25;0.00
-2.25;36.25;0.13;0.00
-2.25;36.3;0.13;0.00
-2.25;36.5;0.13;0.00
-2.25;38.35;0.13;0.00
-2.25;38.55;0.13;0.00
-2.25;38.6;0.13;0.25
-2.25;38.65;0.13;0.25
-2.25;38.7;0.13;0.25
-2.25;38.75;0.13;0.25
-2.25;38.9;0.13;0.00
-2.25;41.6;0.13;0.13
-2.25;41.65;0.13;0.25
-2.25;41.75;0.13;0.25
-2.25;41.8;0.13;0.38
-2.25;41.9;0.13;0.00
-2.25;41.95;0.13;0.13
-2.25;42;0.13;0.00
-2.25;42.05;0.13;0.00
-2.25;42.1;0.13;0.00
-2.25;42.15;0.13;0.00
-2.25;42.2;0.13;0.00
-2.25;42.25;0.13;0.13
-2.25;42.3;0.13;0.13
-2.25;36.35;0.00;0.00
-2.25;36.4;0.00;0.00
-2.25;36.45;0.00;0.00
-2.25;38.4;0.00;0.00
-2.25;38.45;0.00;0.00
-2.25;38.5;0.00;0.00
-2.25;38.8;0.00;0.75
-2.25;38.85;0.00;0.50
-2.25;38.95;0.00;0.25
-2.25;39;0.00;0.25
-2.25;39.05;0.00;0.25
-2.25;39.25;0.00;0.38
-2.25;39.3;0.00;0.13
-2.25;39.35;0.00;0.00
-2.25;39.5;0.00;0.25
-2.25;39.55;0.00;0.13
-2.25;39.6;0.00;0.13
-2.25;39.65;0.00;0.00
-2.25;39.7;0.00;0.00
-2.25;39.75;0.00;0.00
-2.25;39.8;0.00;0.00
-2.25;39.85;0.00;0.00
-2.25;39.9;0.00;0.00
-2.25;39.95;0.00;0.00
-2.25;40;0.00;0.00
-2.25;40.05;0.00;0.00
-2.25;40.1;0.00;0.00
-2.25;40.15;0.00;0.00
-2.25;40.2;0.00;0.00
-2.25;40.25;0.00;0.00
-2.25;40.3;0.00;0.00
-2.25;40.35;0.00;0.00
-2.25;40.4;0.00;0.00
-2.25;40.45;0.00;0.13
-2.25;40.5;0.00;0.13
-2.25;40.55;0.00;0.13
-2.25;40.6;0.00;0.00
-2.25;40.65;0.00;0.00
-2.25;40.7;0.00;0.00
-2.25;40.75;0.00;0.00
-2.25;40.8;0.00;0.00
-2.25;40.85;0.00;0.00
-2.25;40.9;0.00;0.13
-2.25;40.95;0.00;0.13
-2.25;41;0.00;0.13
-2.25;41.05;0.00;0.13
-2.25;41.1;0.00;0.13
-2.25;41.15;0.00;0.13
-2.25;41.2;0.00;0.25
-2.25;41.25;0.00;0.25
-2.25;41.3;0.00;0.25
-2.25;41.35;0.00;0.38
-2.25;41.4;0.00;0.38
-2.25;41.7;0.00;0.50
-2.25;41.85;0.00;0.13
-2.25;42.35;0.00;0.25
-2.3;35.9;1.00;0.00
-2.3;35.95;1.00;0.00
-2.3;39.15;1.00;0.00
-2.3;36;0.88;0.00
-2.3;36.8;0.88;0.00
-2.3;36.85;0.88;0.00
-2.3;36.95;0.88;0.00
-2.3;37;0.88;0.00
-2.3;37.05;0.88;0.00
-2.3;38.1;0.88;0.00
-2.3;38.15;0.88;0.00
-2.3;38.2;0.88;0.00
-2.3;36.9;0.75;0.00
-2.3;37.7;0.75;0.00
-2.3;37.75;0.75;0.00
-2.3;37.8;0.75;0.00
-2.3;38;0.75;0.00
-2.3;38.05;0.75;0.00
-2.3;38.3;0.75;0.00
-2.3;35.7;0.63;0.00
-2.3;37.85;0.63;0.00
-2.3;37.9;0.63;0.00
-2.3;37.95;0.63;0.00
-2.3;38.25;0.63;0.00
-2.3;36.05;0.50;0.00
-2.3;37.35;0.50;0.00
-2.3;37.65;0.50;0.00
-2.3;39.3;0.50;0.00
-2.3;39.55;0.50;0.00
-2.3;41.45;0.50;0.00
-2.3;41.5;0.50;0.00
-2.3;35.4;0.38;0.00
-2.3;35.75;0.38;0.00
-2.3;36.1;0.38;0.00
-2.3;36.15;0.38;0.00
-2.3;36.7;0.38;0.00
-2.3;37.3;0.38;0.00
-2.3;37.4;0.38;0.00
-2.3;37.45;0.38;0.00
-2.3;37.55;0.38;0.00
-2.3;37.6;0.38;0.00
-2.3;39.2;0.38;0.00
-2.3;39.25;0.38;0.00
-2.3;41.55;0.38;0.00
-2.3;41.6;0.38;0.00
-2.3;35.45;0.25;0.00
-2.3;35.5;0.25;0.00
-2.3;35.55;0.25;0.00
-2.3;35.6;0.25;0.00
-2.3;35.8;0.25;0.00
-2.3;36.2;0.25;0.00
-2.3;36.6;0.25;0.00
-2.3;36.65;0.25;0.00
-2.3;36.75;0.25;0.00
-2.3;37.1;0.25;0.00
-2.3;37.15;0.25;0.00
-2.3;37.2;0.25;0.00
-2.3;37.25;0.25;0.00
-2.3;37.5;0.25;0.00
-2.3;38.75;0.25;0.00
-2.3;41.65;0.25;0.00
-2.3;35.65;0.13;0.00
-2.3;35.85;0.13;0.00
-2.3;36.25;0.13;0.00
-2.3;36.3;0.13;0.00
-2.3;36.35;0.13;0.00
-2.3;36.5;0.13;0.00
-2.3;36.55;0.13;0.00
-2.3;38.35;0.13;0.00
-2.3;38.4;0.13;0.00
-2.3;38.45;0.13;0.00
-2.3;38.5;0.13;0.00
-2.3;38.55;0.13;0.00
-2.3;38.9;0.13;0.00
-2.3;39.1;0.13;0.00
-2.3;41.7;0.13;0.13
-2.3;41.75;0.13;0.00
-2.3;41.8;0.13;0.13
-2.3;41.85;0.13;0.13
-2.3;41.9;0.13;0.13
-2.3;41.95;0.13;0.13
-2.3;42;0.13;0.00
-2.3;42.05;0.13;0.00
-2.3;42.1;0.13;0.00
-2.3;42.15;0.13;0.00
-2.3;42.2;0.13;0.00
-2.3;42.25;0.13;0.13
-2.3;42.3;0.13;0.13
-2.3;36.4;0.00;0.00
-2.3;36.45;0.00;0.00
-2.3;38.6;0.00;0.00
-2.3;38.65;0.00;0.00
-2.3;38.7;0.00;0.00
-2.3;38.8;0.00;0.63
-2.3;38.85;0.00;0.75
-2.3;38.95;0.00;0.00
-2.3;39;0.00;0.00
-2.3;39.05;0.00;0.25
-2.3;39.35;0.00;0.38
-2.3;39.4;0.00;0.25
-2.3;39.45;0.00;0.25
-2.3;39.5;0.00;0.00
-2.3;39.6;0.00;0.50
-2.3;39.65;0.00;0.13
-2.3;39.7;0.00;0.00
-2.3;39.75;0.00;0.00
-2.3;39.8;0.00;0.00
-2.3;39.85;0.00;0.00
-2.3;39.9;0.00;0.00
-2.3;39.95;0.00;0.00
-2.3;40;0.00;0.00
-2.3;40.05;0.00;0.00
-2.3;40.1;0.00;0.13
-2.3;40.15;0.00;0.13
-2.3;40.2;0.00;0.13
-2.3;40.25;0.00;0.38
-2.3;40.3;0.00;0.13
-2.3;40.35;0.00;0.00
-2.3;40.4;0.00;0.00
-2.3;40.45;0.00;0.00
-2.3;40.5;0.00;0.13
-2.3;40.55;0.00;0.00
-2.3;40.6;0.00;0.00
-2.3;40.65;0.00;0.00
-2.3;40.7;0.00;0.00
-2.3;40.75;0.00;0.00
-2.3;40.8;0.00;0.13
-2.3;40.85;0.00;0.13
-2.3;40.9;0.00;0.13
-2.3;40.95;0.00;0.13
-2.3;41;0.00;0.13
-2.3;41.05;0.00;0.13
-2.3;41.1;0.00;0.13
-2.3;41.15;0.00;0.13
-2.3;41.2;0.00;0.38
-2.3;41.25;0.00;0.38
-2.3;41.3;0.00;0.25
-2.3;41.35;0.00;0.38
-2.3;41.4;0.00;0.50
-2.35;35.95;1.00;0.00
-2.35;36.75;1.00;0.00
-2.35;36.7;0.88;0.00
-2.35;36.8;0.88;0.00
-2.35;36.85;0.88;0.00
-2.35;36.9;0.88;0.00
-2.35;36.95;0.88;0.00
-2.35;37;0.88;0.00
-2.35;37.75;0.88;0.00
-2.35;38.2;0.88;0.00
-2.35;36;0.75;0.00
-2.35;37.7;0.75;0.00
-2.35;38;0.75;0.00
-2.35;38.05;0.75;0.00
-2.35;38.1;0.75;0.00
-2.35;38.15;0.75;0.00
-2.35;38.25;0.75;0.00
-2.35;38.3;0.75;0.00
-2.35;38.35;0.75;0.00
-2.35;37.65;0.63;0.00
-2.35;37.8;0.63;0.00
-2.35;37.85;0.63;0.00
-2.35;37.9;0.63;0.00
-2.35;37.95;0.63;0.00
-2.35;36.05;0.50;0.00
-2.35;39.15;0.50;0.00
-2.35;40.8;0.50;0.00
